epsilon,index,key,s,t,x,y,z
12.625,10.0,724,,176,1110.5,14.5,26.0
,0.0,727,,177,582.0,151.5,2.0
,1.0,728,,177,583.5,185.5,2.5
,2.0,729,,177,631.5,122.5,2.5
,3.0,730,,177,659.5,276.5,3.0
,4.0,731,,177,760.0,246.5,2.5
,5.0,732,,177,1044.0,49.5,15.5
,0.0,733,,178,564.5,108.5,3.0
1.6414763002993527,1.0,729,,178,647.5,115.0,4.5
1.3017082793177637,2.0,730,,178,673.0,267.5,2.5
0.5270462766947269,3.0,731,,178,774.0,238.5,3.5
13.068197189275105,4.0,732,,178,1045.5,40.0,15.5
,0.0,734,,179,609.0,167.5,3.0
,1.0,735,,179,610.5,202.0,2.5
0.3535533905932738,2.0,730,,179,688.0,291.5,1.5
0.3535533905932738,3.0,731,,179,788.5,262.0,3.5
,4.0,736,,179,1045.0,66.0,14.5
,0.0,737,,180,619.0,146.5,2.0
,1.0,738,,180,621.5,178.5,2.5
,2.0,739,,180,661.0,121.0,2.0
,3.0,740,,180,1037.5,63.5,16.0
,4.0,741,,180,1043.5,29.5,15.5
,0.0,742,,181,601.5,112.0,2.5
,1.0,743,,181,636.5,164.0,3.0
,2.0,744,,181,671.0,121.5,2.5
,3.0,745,,181,1032.5,59.0,15.5
,4.0,746,,181,1038.5,35.5,15.0
2.462214450449026,0.0,745,,182,1029.0,61.0,16.0
2.462214450449026,1.0,746,,182,1033.0,33.0,15.5
14.142135623730951,0.0,745,,183,1027.5,50.0,15.5
14.142135623730951,0.0,746,,183,1027.5,50.0,15.5
0.0,0.0,745,,184,1024.5,47.5,16.0
0.0,0.0,746,,184,1024.5,47.5,16.0
,0.0,747,,185,2.0,285.5,2.5
,1.0,748,,185,2.0,477.0,2.5
,2.0,749,,185,2.5,50.0,4.0
,3.0,750,,185,2.5,163.0,3.0
,4.0,751,,185,2.5,206.5,2.5
,5.0,752,,185,2.5,371.0,2.5
,6.0,753,,185,2.5,400.5,2.5
,7.0,754,,185,2.5,437.0,2.5
,8.0,755,,185,2.5,462.5,27.5
,9.0,756,,185,3.0,3.5,3.0
,10.0,757,,185,3.0,105.5,3.0
,11.0,758,,185,3.0,255.5,3.0
,12.0,759,,185,3.5,330.5,3.5
,13.0,760,,185,35.0,170.5,2.0
,14.0,761,,185,44.0,319.0,4.5
,15.0,762,,185,48.0,368.0,3.0
,16.0,763,,185,66.5,256.5,1.5
,17.0,764,,185,76.5,332.0,2.0
,18.0,765,,185,80.0,298.0,2.5
,19.0,766,,185,88.5,126.5,1.5
,20.0,767,,185,90.5,350.0,1.5
,21.0,768,,185,99.0,229.5,2.5
,22.0,769,,185,110.0,261.0,1.5
,23.0,770,,185,114.0,314.0,1.5
,24.0,771,,185,114.5,189.0,28.0
,25.0,772,,185,116.5,181.5,1.5
,26.0,773,,185,133.0,49.5,29.0
,27.0,774,,185,133.5,285.0,2.0
,28.0,775,,185,156.5,362.5,1.5
,29.0,776,,185,174.0,192.0,3.0
,30.0,777,,185,174.5,51.5,28.5
,31.0,778,,185,176.5,129.5,1.5
,32.0,779,,185,177.5,252.0,2.5
,33.0,780,,185,180.0,311.5,2.5
,34.0,781,,185,202.5,258.0,2.0
,35.0,782,,185,206.5,208.5,2.5
,36.0,783,,185,209.0,290.5,1.5
,37.0,784,,185,220.5,154.5,2.5
,38.0,785,,185,223.5,181.5,1.5
,39.0,786,,185,228.5,330.5,2.0
,40.0,787,,185,238.0,238.0,3.0
,41.0,788,,185,241.0,283.0,3.0
,42.0,789,,185,262.0,338.5,2.0
,43.0,790,,185,264.5,397.5,2.0
,44.0,791,,185,277.5,201.5,3.0
,45.0,792,,185,279.0,275.0,1.5
,46.0,793,,185,282.5,307.0,2.0
,47.0,794,,185,285.0,141.0,2.0
,48.0,795,,185,298.5,234.0,3.0
,49.0,796,,185,305.0,332.0,2.5
,50.0,797,,185,307.5,383.5,4.5
,51.0,798,,185,309.0,310.0,1.5
,52.0,799,,185,326.0,205.5,1.5
,53.0,800,,185,329.5,277.5,2.0
,54.0,801,,185,341.0,349.5,1.5
,55.0,802,,185,343.5,300.5,2.0
,56.0,803,,185,346.0,244.0,1.0
,57.0,804,,185,348.5,150.0,1.5
,58.0,805,,185,371.0,353.5,3.0
,59.0,806,,185,373.0,46.0,1.0
,60.0,807,,185,373.5,283.5,3.0
,61.0,808,,185,377.5,104.0,1.5
,62.0,809,,185,379.5,147.0,2.5
,63.0,810,,185,382.0,179.0,1.5
,64.0,811,,185,384.0,245.5,1.5
,65.0,812,,185,388.0,518.5,2.5
,66.0,813,,185,390.5,81.5,2.0
,67.0,814,,185,394.5,210.5,2.0
,68.0,815,,185,405.5,319.0,1.0
,69.0,816,,185,409.5,146.0,2.0
,70.0,817,,185,414.0,181.0,1.0
,71.0,818,,185,423.0,346.5,1.5
,72.0,819,,185,433.5,94.5,1.5
,73.0,820,,185,434.5,255.0,1.5
,74.0,821,,185,436.5,431.0,28.5
,75.0,822,,185,438.0,299.5,2.0
,76.0,823,,185,445.0,187.0,1.5
,77.0,824,,185,448.5,390.5,1.0
,78.0,825,,185,450.0,153.5,3.0
,79.0,826,,185,450.0,424.5,2.0
,80.0,827,,185,467.0,283.5,1.0
,81.0,828,,185,469.5,569.5,2.0
,82.0,829,,185,482.5,132.0,2.5
,83.0,830,,185,484.0,313.0,2.0
,84.0,831,,185,499.5,97.0,2.0
,85.0,832,,185,503.0,270.0,2.0
,86.0,833,,185,533.0,312.5,2.5
,87.0,834,,185,541.5,197.0,2.0
,88.0,835,,185,542.0,158.0,3.0
,89.0,836,,185,544.5,572.5,2.0
,90.0,837,,185,549.5,127.5,2.0
,91.0,838,,185,553.0,256.5,1.5
,92.0,839,,185,556.5,95.0,2.0
,93.0,840,,185,586.5,278.5,2.0
,94.0,841,,185,587.0,200.0,2.5
,95.0,842,,185,592.5,220.5,2.5
,96.0,843,,185,597.5,174.0,1.5
,97.0,844,,185,602.0,148.0,2.5
,98.0,845,,185,605.5,462.5,28.0
,99.0,846,,185,609.0,344.0,2.5
,100.0,847,,185,615.5,121.0,2.0
,101.0,848,,185,632.0,198.0,3.5
,102.0,849,,185,637.0,291.5,2.0
,103.0,850,,185,638.0,318.5,2.0
,104.0,851,,185,644.0,230.0,1.5
,105.0,852,,185,644.0,358.0,2.0
,106.0,853,,185,649.5,471.5,28.5
,107.0,854,,185,651.5,443.0,1.0
,108.0,855,,185,657.0,169.0,2.5
,109.0,856,,185,662.0,250.5,3.0
,110.0,857,,185,675.5,2.0,28.0
,111.0,858,,185,687.5,218.0,2.0
,112.0,859,,185,689.0,257.0,1.5
,113.0,860,,185,707.5,182.5,2.0
,114.0,861,,185,725.5,254.0,3.0
,115.0,862,,185,742.0,112.0,3.0
,116.0,863,,185,744.0,293.0,28.5
,117.0,864,,185,768.5,282.5,2.5
,118.0,865,,185,771.5,319.5,1.5
,119.0,866,,185,772.5,173.0,1.5
,120.0,867,,185,779.0,140.0,2.0
,121.0,868,,185,786.0,217.5,3.0
,122.0,869,,185,792.0,251.0,1.5
,123.0,870,,185,821.5,101.5,2.0
,124.0,871,,185,834.5,309.5,2.0
,125.0,872,,185,916.5,104.0,17.5
,126.0,873,,185,919.5,44.5,17.0
,127.0,874,,185,921.5,234.5,28.0
,128.0,875,,185,941.5,76.5,19.0
,129.0,876,,185,967.5,148.5,18.0
,130.0,877,,185,971.5,414.5,1.5
,131.0,878,,185,972.0,6.0,16.0
,132.0,879,,185,972.0,51.5,17.5
,133.0,880,,185,977.0,105.0,18.5
,134.0,881,,185,1004.0,20.0,17.5
,135.0,882,,185,1005.0,163.5,16.5
,136.0,883,,185,1011.5,301.5,28.0
,137.0,884,,185,1014.5,127.5,18.0
,138.0,885,,185,1021.5,103.5,17.5
,139.0,886,,185,1035.5,43.5,18.5
,140.0,887,,185,1045.5,10.0,16.5
,141.0,888,,185,1047.5,154.0,18.0
,142.0,889,,185,1053.0,108.0,1.5
,143.0,890,,185,1058.0,598.5,5.0
,144.0,891,,185,1071.0,86.0,17.5
,145.0,892,,185,1081.5,125.5,17.5
,146.0,893,,185,1086.5,579.5,1.0
,147.0,894,,185,1089.5,22.5,18.0
,148.0,895,,185,1104.0,59.5,17.5
,149.0,896,,185,1125.5,425.5,28.5
,150.0,897,,185,1154.5,276.5,28.5
,151.0,898,,185,1179.5,2.5,27.5
,152.0,899,,185,1195.5,415.5,16.5
,153.0,900,,185,1200.5,106.5,28.5
,154.0,901,,185,1211.0,37.5,12.0
,155.0,902,,185,1254.5,253.5,1.5
,156.0,903,,185,1329.5,2.5,27.5
3.881043674065006,0.0,771,,186,1011.5,46.0,19.0
3.881043674065006,0.0,772,,186,1011.5,46.0,19.0
,0.0,773,,187,1001.5,47.5,18.5
,1.0,774,,187,1009.0,98.5,16.0
,0.0,775,,188,999.0,49.0,17.5
,0.0,776,,189,994.0,2.0,16.5
,1.0,777,,189,996.5,53.0,19.5
,0.0,778,,190,990.0,43.0,19.5
,0.0,779,,191,991.0,65.0,20.0
,1.0,780,,191,993.0,31.0,18.0
1.0307764064044151,0.0,779,,192,988.5,60.5,18.5
1.0307764064044151,1.0,780,,192,990.0,28.5,17.5
,0.0,781,,193,723.0,118.0,2.5
,1.0,782,,193,727.5,241.0,3.5
,2.0,783,,193,767.0,325.5,2.0
3.132491021535417,3.0,780,,193,769.0,85.5,2.5
3.132491021535417,4.0,779,,193,770.5,112.0,2.0
,5.0,784,,193,808.5,321.5,2.0
,6.0,785,,193,857.0,293.0,2.5
,7.0,786,,193,907.0,270.0,3.0
,8.0,787,,193,908.5,94.0,2.5
,9.0,788,,193,948.0,270.5,3.0
,10.0,789,,193,972.5,104.0,3.5
,11.0,790,,193,981.5,45.5,26.5
1.118033988749895,0.0,782,,194,745.5,242.5,3.5
12.175795661885921,1.0,780,,194,791.5,99.5,2.5
0.5,2.0,784,,194,826.5,324.0,2.0
,3.0,791,,194,887.5,99.5,3.5
,4.0,792,,194,983.5,52.5,26.0
1.4142135623730951,5.0,789,,194,992.0,107.5,3.5
2.0615528128088303,0.0,782,,195,756.5,243.0,3.5
,1.0,793,,195,798.5,329.5,2.0
9.17877987534291,2.0,780,,195,800.0,91.5,2.0
,3.0,794,,195,804.0,115.5,3.0
6.5,4.0,784,,195,833.5,326.5,2.0
,5.0,795,,195,852.5,112.0,1.5
2.0615528128088303,6.0,791,,195,902.5,99.0,3.0
,7.0,796,,195,953.5,283.5,2.5
,8.0,797,,195,978.0,49.5,26.0
3.905124837953327,9.0,789,,195,1007.5,110.5,4.0
4.527692569068709,0.0,782,,196,766.5,243.5,3.5
7.5,1.0,780,,196,819.0,86.5,2.5
5.852349955359813,2.0,784,,196,853.5,325.5,2.0
0.5,3.0,795,,196,867.5,113.0,2.5
0.5,4.0,791,,196,916.5,100.0,3.5
8.54400374531753,5.0,796,,196,960.0,281.5,3.0
,6.0,798,,196,972.5,50.0,26.0
2.9154759474226504,7.0,789,,196,1024.5,113.0,2.5
,8.0,799,,196,1389.5,437.0,3.0
,0.0,800,,197,824.5,330.0,2.5
4.346134936801803,1.0,780,,197,826.0,88.0,1.5
,2.0,801,,197,852.5,114.5,2.5
1.8633899812498587,3.0,784,,197,863.0,327.0,2.0
,4.0,802,,197,916.0,305.0,2.5
7.357913351548034,5.0,791,,197,929.5,109.0,1.5
,6.0,803,,197,955.0,89.0,2.0
,7.0,804,,197,965.0,41.0,25.5
0.8975274678557471,8.0,796,,197,971.0,282.5,4.0
,9.0,805,,197,982.0,111.5,1.5
2.4608038433723025,10.0,789,,197,1038.0,116.0,2.5
,0.0,806,,198,781.0,273.5,1.5
3.0413812651491097,1.0,800,,198,834.0,331.5,3.0
4.031128874149275,2.0,784,,198,877.5,325.5,1.5
,3.0,807,,198,891.5,119.5,3.0
5.024937810560445,4.0,802,,198,929.0,312.0,2.5
,5.0,808,,198,930.0,222.0,1.5
4.123105625617661,6.0,791,,198,943.0,107.0,2.0
,7.0,809,,198,959.5,36.0,25.5
7.516648189186454,8.0,803,,198,968.0,98.5,2.0
3.0413812651491097,9.0,796,,198,986.5,285.0,3.0
13.82931668593933,10.0,789,,198,1037.0,121.0,2.5
,11.0,810,,198,1066.0,121.5,3.0
,0.0,811,,199,866.5,114.5,3.5
1.6007810593582121,1.0,784,,199,899.5,338.0,2.0
,2.0,812,,199,958.0,37.0,25.5
1.6007810593582121,3.0,791,,199,963.0,117.0,2.5
,4.0,813,,199,986.0,287.5,3.0
8.26513762740827,5.0,803,,199,988.5,101.5,2.5
,0.0,814,,200,798.0,112.0,2.5
,1.0,815,,200,824.5,287.5,3.0
,2.0,816,,200,838.5,169.5,3.0
,3.0,817,,200,897.0,99.0,1.0
,4.0,818,,200,913.5,268.5,2.5
,5.0,819,,200,922.0,343.5,2.5
,6.0,820,,200,932.5,132.0,2.5
,7.0,821,,200,940.5,246.0,1.0
,8.0,822,,200,951.0,204.0,2.0
,9.0,823,,200,953.5,276.0,2.0
,10.0,824,,200,958.0,35.0,25.5
,11.0,825,,200,966.5,323.5,2.5
,12.0,826,,200,973.5,236.0,2.0
,13.0,827,,200,1008.0,298.5,3.5
,14.0,828,,200,1017.5,100.5,1.5
,15.0,829,,200,1044.0,130.5,2.0
2.7613402542968153,0.0,815,,201,841.5,296.0,3.0
5.488624600025037,1.0,816,,201,851.0,178.0,3.5
1.4577379737113252,2.0,819,,201,938.5,353.5,2.5
4.650268809434569,3.0,820,,201,953.5,146.0,3.0
,4.0,830,,201,956.0,34.5,25.5
4.430011286667337,5.0,821,,201,962.0,258.5,3.0
5.25594901040716,6.0,822,,201,968.0,220.5,2.0
1.4577379737113252,7.0,825,,201,984.5,336.0,3.0
,8.0,831,,201,1000.0,123.0,1.0
,9.0,832,,201,1003.0,147.5,1.0
2.7613402542968153,10.0,827,,201,1025.0,307.0,4.0
6.791538853603062,11.0,828,,201,1035.5,118.5,2.5
2.2669117514559267,0.0,815,,202,860.5,301.0,2.5
5.661762583820988,1.0,816,,202,876.0,185.5,3.0
,2.0,833,,202,908.0,358.0,2.5
,3.0,834,,202,912.0,124.5,1.0
,4.0,835,,202,917.0,153.0,1.0
,5.0,836,,202,941.0,117.5,1.5
,6.0,837,,202,949.5,283.0,1.5
3.836954811073818,7.0,819,,202,955.5,357.0,2.5
,8.0,838,,202,956.0,32.0,26.0
0.7453559924999003,9.0,820,,202,975.0,150.0,3.0
2.0344259359555874,10.0,822,,202,990.0,222.5,2.5
4.403281604541011,11.0,825,,202,1001.5,337.5,2.5
8.329999333066489,12.0,827,,202,1043.0,318.5,2.5
7.380529941828213,13.0,828,,202,1059.5,115.5,2.0
,14.0,839,,202,1084.0,152.5,2.0
5.25594901040716,0.0,815,,203,881.0,307.5,3.0
1.2747548783981961,1.0,833,,203,925.0,369.5,2.0
,2.0,840,,203,953.0,31.5,26.0
,3.0,841,,203,953.5,159.0,2.0
7.850159234053791,4.0,837,,203,974.0,289.5,2.5
1.2747548783981961,5.0,819,,203,975.0,368.0,2.5
5.533985905294664,6.0,820,,203,995.0,156.0,2.5
,7.0,842,,203,1012.5,258.5,1.0
3.69120576505835,8.0,825,,203,1021.5,352.0,3.0
,9.0,843,,203,1027.5,290.5,2.0
,10.0,844,,203,1034.0,258.0,2.5
,11.0,845,,203,1044.5,138.0,2.0
,12.0,846,,203,1045.5,165.0,2.0
3.48209706929603,13.0,827,,203,1060.0,326.5,3.0
6.754628043053148,14.0,828,,203,1077.5,133.5,2.5
4.360690885628102,0.0,833,,204,946.5,375.5,2.0
,1.0,847,,204,950.5,30.0,26.5
2.42706097986845,2.0,841,,204,972.5,161.0,3.0
,3.0,848,,204,976.0,130.5,2.5
4.584280205223062,4.0,819,,204,988.5,374.0,2.5
0.8003905296791061,5.0,837,,204,991.0,293.0,3.0
2.918154382482188,6.0,820,,204,1010.5,162.0,2.5
,7.0,849,,204,1025.0,290.5,2.0
6.10455772353739,8.0,825,,204,1035.0,360.5,3.0
1.7001838135919305,9.0,845,,204,1060.5,142.5,2.0
0.625,10.0,846,,204,1063.5,169.5,2.0
4.926015123809508,11.0,827,,204,1080.5,326.5,3.5
1.940521837032503,12.0,828,,204,1097.0,137.0,2.0
,0.0,850,,205,267.0,27.0,25.0
2.7613402542968153,1.0,841,,205,317.0,153.0,3.5
6.45174395028197,2.0,849,,205,363.0,277.5,2.0
,3.0,851,,205,395.5,273.0,1.5
7.786205751198718,4.0,846,,205,400.0,167.5,1.5
9.06228448019593,5.0,845,,205,410.5,131.0,2.0
2.7613402542968153,6.0,827,,205,419.5,319.0,3.0
,7.0,852,,205,437.0,158.5,1.5
,8.0,853,,205,449.0,233.0,2.0
,0.0,854,,206,273.0,18.0,25.0
0.7071067811865476,1.0,841,,206,343.0,135.0,3.0
10.124228365658293,2.0,849,,206,385.0,250.5,2.0
,3.0,855,,206,387.5,208.5,1.0
4.743416490252569,4.0,851,,206,416.5,257.0,2.0
4.6097722286464435,5.0,845,,206,431.5,112.5,1.0
,6.0,856,,206,440.5,215.0,1.5
3.605551275463989,7.0,827,,206,448.0,303.5,2.5
8.514693182963201,8.0,852,,206,471.0,140.5,2.0
0.7071067811865476,9.0,853,,206,474.0,216.0,3.5
,0.0,857,,207,264.5,28.0,25.5
,1.0,858,,207,355.0,141.5,3.5
,2.0,859,,207,401.5,158.5,1.5
,3.0,860,,207,419.5,340.5,3.0
,4.0,861,,207,481.0,449.5,2.5
,5.0,862,,207,492.0,331.0,1.0
,6.0,863,,207,508.0,222.0,2.0
,7.0,864,,207,513.5,149.0,2.0
,0.0,865,,208,262.0,33.5,25.0
2.1213203435596424,1.0,858,,208,375.0,136.0,3.0
2.1213203435596424,2.0,859,,208,418.5,156.0,2.0
,3.0,866,,208,422.5,273.0,2.0
4.949747468305833,4.0,860,,208,441.5,340.0,2.0
,5.0,867,,208,462.0,258.5,1.5
,6.0,868,,208,472.0,216.5,1.5
,7.0,869,,208,486.0,288.0,1.0
11.045361017187261,8.0,863,,208,515.5,217.0,2.0
11.672617529928752,9.0,862,,208,522.0,325.0,2.0
5.70087712549569,10.0,864,,208,527.5,141.5,2.5
,11.0,870,,208,913.0,509.5,4.0
,0.0,871,,209,252.0,29.0,26.0
2.5124689052802225,1.0,858,,209,383.5,132.0,2.5
6.128825336065631,2.0,859,,209,430.5,151.0,2.5
,3.0,872,,209,438.0,218.5,3.5
,4.0,873,,209,447.0,251.0,3.0
10.077822185373186,5.0,860,,209,457.5,337.5,3.0
7.00446286306095,6.0,863,,209,514.5,213.5,3.0
2.5124689052802225,7.0,864,,209,531.0,138.0,2.5
6.932712311931024,8.0,862,,209,531.0,327.5,1.0
,0.0,874,,210,239.5,36.0,25.0
1.0137937550497016,1.0,858,,210,395.0,140.0,3.5
6.119186583561948,2.0,859,,210,438.0,153.5,2.5
1.5365907428821406,3.0,872,,210,449.5,227.5,2.5
8.146232939899967,4.0,873,,210,450.5,263.0,3.0
2.4037008503093156,5.0,860,,210,466.0,344.0,3.5
3.689323936863106,6.0,864,,210,545.0,147.0,2.5
,0.0,875,,211,243.0,31.5,25.5
,1.0,876,,211,371.5,150.5,2.0
,2.0,877,,211,403.0,343.0,3.0
,3.0,878,,211,459.5,345.0,2.0
4.2793106921559225,4.0,859,,211,463.5,146.0,3.0
9.424038412485382,5.0,872,,211,470.5,217.0,3.0
,6.0,879,,211,470.5,267.5,2.0
,7.0,880,,211,478.0,112.5,1.5
,8.0,881,,211,479.5,330.0,1.0
,9.0,882,,211,499.0,257.5,1.5
7.652613932506983,10.0,860,,211,500.5,343.0,1.0
,11.0,883,,211,527.0,279.0,1.0
,12.0,884,,211,549.0,213.0,3.0
,13.0,885,,211,566.5,335.5,1.0
4.2793106921559225,14.0,864,,211,579.0,140.5,2.0
,15.0,886,,211,952.5,512.5,16.0
,0.0,887,,212,229.0,36.5,25.0
,1.0,888,,212,410.5,150.0,1.0
10.965856099730654,2.0,877,,212,418.5,359.0,2.5
,3.0,889,,212,429.5,148.0,2.5
,4.0,890,,212,437.0,116.0,2.0
14.705441169852742,5.0,878,,212,456.5,355.5,2.0
2.5495097567963922,6.0,859,,212,477.0,151.5,3.5
7.5,7.0,879,,212,481.5,266.0,3.0
2.5495097567963922,8.0,880,,212,486.5,119.0,1.5
10.295630140987,9.0,881,,212,495.5,345.0,3.0
9.7082439194738,10.0,883,,212,532.5,293.0,1.0
,11.0,891,,212,584.0,302.5,1.5
8.139410298049853,12.0,864,,212,596.0,141.0,2.0
,13.0,892,,212,610.5,335.5,3.0
,0.0,893,,213,223.0,32.5,23.5
,1.0,894,,213,372.0,255.0,3.0
4.179978734661474,2.0,877,,213,437.5,351.5,2.5
10.865337342004436,3.0,888,,213,438.0,142.5,3.0
9.02157906848289,3.0,889,,213,438.0,142.5,3.0
10.85382677010994,4.0,890,,213,443.5,113.0,2.5
1.4907119849998387,5.0,859,,213,493.0,148.5,2.5
,6.0,895,,213,497.5,243.0,3.0
6.699917080747279,7.0,880,,213,510.5,116.0,1.5
3.1446603773521793,8.0,881,,213,515.5,343.0,2.0
,9.0,896,,213,570.5,188.0,2.0
1.3437096247164015,10.0,891,,213,601.5,297.5,3.0
1.3437096247163873,11.0,864,,213,614.5,138.0,2.5
3.349958540373666,12.0,892,,213,624.5,331.5,3.0
,0.0,897,,214,213.5,29.0,23.5
2.981715110469141,1.0,894,,214,381.5,252.5,3.0
5.4097712520956005,2.0,877,,214,444.5,350.0,2.5
0.5153882032022076,3.0,888,,214,449.0,137.0,3.0
0.5153882032022076,3.0,889,,214,449.0,137.0,3.0
5.304773793480736,4.0,890,,214,459.0,111.0,2.5
1.7365554986812255,5.0,859,,214,505.0,142.0,3.0
1.0077822185373186,6.0,881,,214,526.5,339.0,2.5
,7.0,898,,214,579.0,132.5,3.5
0.375,8.0,891,,214,613.0,292.5,3.5
12.500624984375781,9.0,864,,214,625.5,120.5,2.0
,10.0,899,,214,676.5,202.5,3.0
,0.0,900,,215,209.0,40.5,21.5
,1.0,901,,215,444.0,149.5,2.0
,2.0,902,,215,448.0,121.5,2.0
1.4142135623730951,3.0,877,,215,464.0,357.0,2.5
5.385164807134504,4.0,888,,215,472.5,147.0,3.0
5.385164807134504,4.0,889,,215,472.5,147.0,3.0
2.5495097567963922,5.0,890,,215,477.0,116.5,1.5
,6.0,903,,215,515.5,284.0,1.5
1.118033988749895,7.0,859,,215,524.0,151.0,2.0
,8.0,904,,215,525.0,246.0,3.0
,9.0,905,,215,532.0,114.0,1.0
1.5,10.0,881,,215,543.5,347.0,2.0
6.519202405202649,11.0,891,,215,638.0,300.0,4.0
,12.0,906,,215,653.0,148.0,2.5
2.0,13.0,899,,215,693.0,210.5,3.5
,0.0,907,,216,195.5,32.0,22.5
,1.0,908,,216,436.5,138.5,2.5
2.125,2.0,877,,216,471.5,347.0,2.5
7.010037446404977,3.0,890,,216,491.5,112.0,1.5
11.091240913441561,4.0,903,,216,515.5,283.0,2.0
5.969976968129776,5.0,904,,216,531.5,243.5,2.5
2.7414640249326636,6.0,881,,216,554.0,337.0,1.5
,7.0,909,,216,613.0,184.0,2.5
,8.0,910,,216,614.0,107.0,2.0
,9.0,911,,216,638.5,307.0,2.0
,10.0,912,,216,657.5,123.5,2.0
,11.0,913,,216,667.0,283.0,3.0
,12.0,914,,216,679.0,143.0,3.5
2.125,13.0,899,,216,702.5,200.5,3.5
,0.0,915,,217,164.5,43.0,22.5
8.017342313870465,1.0,908,,217,437.5,154.0,1.5
,2.0,916,,217,449.5,122.5,2.5
2.713136766016605,3.0,877,,217,463.0,361.5,2.5
,4.0,917,,217,472.5,152.0,1.5
4.362084109434137,5.0,890,,217,482.0,121.5,2.5
,6.0,918,,217,501.0,357.5,0.5
1.2692955176440022,7.0,903,,217,508.5,294.5,3.5
,8.0,919,,217,523.5,151.0,3.5
2.1666666666666594,9.0,904,,217,527.0,257.0,3.5
0.9718253158075338,10.0,881,,217,548.0,350.5,1.5
,11.0,920,,217,601.0,144.0,3.5
8.303279138054119,12.0,911,,217,633.5,311.5,2.5
0.3333333333333144,13.0,913,,217,660.5,296.0,3.5
13.45155918265404,14.0,914,,217,665.0,144.5,3.0
8.540751983545972,15.0,899,,217,687.5,214.0,3.5
,0.0,921,,218,144.0,38.0,21.5
3.2596012026013246,1.0,908,,218,435.5,146.5,2.5
2.2638462845343543,2.0,877,,218,459.0,357.5,2.0
3.2596012026013246,3.0,917,,218,473.5,149.5,1.5
1.4577379737113252,4.0,890,,218,479.0,118.0,2.5
2.850438562747845,5.0,903,,218,504.5,292.0,2.5
3.020761493398643,6.0,919,,218,524.5,148.0,3.0
,7.0,922,,218,527.0,349.5,2.0
6.642665127793212,8.0,904,,218,527.5,246.5,3.5
,9.0,923,,218,579.5,291.5,1.0
12.772039774444801,10.0,920,,218,600.0,127.0,1.5
2.850438562747845,11.0,913,,218,661.0,293.5,3.5
1.4577379737113252,12.0,914,,218,664.5,139.5,2.0
,0.0,924,,219,126.5,29.5,21.0
8.569973421454943,1.0,908,,219,428.0,153.0,2.0
,2.0,925,,219,450.0,126.0,2.0
0.5270462766947359,3.0,877,,219,460.0,361.5,2.5
1.5365907428821437,4.0,917,,219,474.0,155.5,2.0
9.180292902613626,5.0,890,,219,489.0,123.0,2.5
6.023103666530866,6.0,903,,219,499.5,295.0,2.0
1.0137937550496972,7.0,919,,219,525.5,151.5,2.5
,8.0,926,,219,526.0,235.0,2.0
,9.0,927,,219,528.0,285.5,2.0
3.5039660069381044,10.0,920,,219,601.0,135.0,3.0
,11.0,928,,219,602.5,165.5,3.0
,12.0,929,,219,650.5,313.0,2.0
,13.0,930,,219,659.5,129.0,2.0
,14.0,931,,219,668.5,165.0,2.0
,15.0,932,,219,749.5,290.5,3.0
,0.0,933,,220,101.5,28.0,21.5
2.166666666666657,1.0,908,,220,424.5,152.5,2.5
,2.0,934,,220,439.5,267.5,5.5
1.5365907428821468,3.0,925,,220,445.0,128.0,2.0
3.1666666666666856,4.0,877,,220,456.5,360.0,2.5
,5.0,935,,220,464.5,209.0,3.5
2.833333333333338,6.0,917,,220,473.0,158.5,2.5
1.6414763002993527,7.0,890,,220,487.0,124.0,2.5
6.710274046399137,8.0,903,,220,489.5,295.0,1.5
3.4681086744474765,9.0,926,,220,520.5,239.5,3.5
3.865804501581077,10.0,919,,220,521.5,157.0,3.0
,11.0,936,,220,552.0,267.5,1.5
,12.0,937,,220,571.5,130.0,2.5
,13.0,938,,220,577.0,240.0,3.5
5.688682721958679,14.0,928,,220,596.0,172.0,2.0
2.666666666666657,15.0,920,,220,597.5,134.0,1.0
,16.0,939,,220,626.5,330.5,2.5
,17.0,940,,220,643.0,161.5,1.5
0.3333333333333428,18.0,930,,220,656.0,131.0,2.0
13.026682019779422,19.0,931,,220,678.0,167.5,1.5
,0.0,941,,221,87.5,13.0,21.5
3.0046260628866572,1.0,908,,221,429.5,145.0,2.5
2.877112750271993,2.0,934,,221,442.0,257.0,4.5
4.447221354708773,3.0,925,,221,448.0,116.0,1.5
2.8333333333333246,4.0,877,,221,456.0,351.0,2.0
3.2058973436118814,5.0,935,,221,466.0,204.5,3.5
6.057593948462084,6.0,917,,221,469.0,150.0,2.0
3.8765677832043375,7.0,890,,221,485.5,118.0,2.0
,8.0,942,,221,517.5,296.0,3.5
,9.0,943,,221,518.0,266.0,2.5
2.538591035287978,10.0,919,,221,522.5,147.0,1.5
0.5270462766947269,11.0,926,,221,523.0,232.0,2.0
,12.0,944,,221,574.0,296.5,1.0
4.216370213557838,13.0,937,,221,577.5,121.0,2.0
1.0540925533894627,14.0,938,,221,578.0,232.0,1.5
0.5270462766947314,15.0,920,,221,600.0,126.5,1.0
,16.0,945,,221,608.5,347.0,2.0
4.216370213557833,17.0,939,,221,624.5,321.5,2.5
4.055175020198812,18.0,940,,221,649.0,154.5,1.0
